[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1): action: 26, observation: (1, 0, 0.0, 0.2511487728551902, 0.71487189149458, 1.298611360039865, 7.480219882041653, 12.042771878799476, 7.711449370178768, 6.8030287387516815, 0.7450134115475262, 18.29698426938661), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 183, observation: (0, 2.242146586364666, 0.5, 0.2549658977986463, 0.9156480668633588, 5.333436257460083, 13.793108894278205, 17.73546423079106, 39.984295400316384, 10.14895808926039, 9.184460685643764, 0.4413657692381507), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 140, observation: (0, 0.14159952296506162, 0.04159952296506164, 0.6325591738494722, 0.46738102254575453, 12.032390780977826, 4.1954467411717955, 2.336675891581183, 14.465397522024876, 79.19155478947593, 19.00779378089964, 0.6005496107487451), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 105, observation: (0, 4.406081475085923, 0.5, 0.18646609402520853, 0.18195949941018563, 5.261932452111202, 3.4497028706817727, 30.0949098885854, 5.669108580844691, 26.490487072024017, 0.01838685440993051, 14.842828512317425), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 153, observation: (0, 0.10107084773382556, 0.2635708477338256, 0.5150212940819827, 0.44216167266131134, 14.215701087031272, 7.5641512594590115, 10.445731095080234, 36.26075409157365, 1.4633291370308832, 4.045590471569856, 19.925258552307884), rho: 0.4, reward: 5.878092288970947 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 151, observation: (0, 0.8698299657767278, 0.5, 0.9537205775635534, 0.5849131076489769, 4.67105249043799, 20.874605790566708, 3.5085990831181264, 11.129329177292567, 25.4766185686147, 9.38800894699087, 7.219772427327754), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 194, observation: (0, 3.321920554760947, 0.5, 0.0951231309592816, 0.39521311142787097, 15.502076854376124, 6.564994725702227, 30.239846389885535, 12.237356293945528, 3.169817760662139, 7.89252215644054, 12.88195289537269), rho: 0.4, reward: 5.353889465332031 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 35, observation: (0, 0.07557369522561802, 0.5, 0.3382976799976808, 0.9217432641634029, 1.1300030511690846, 5.668011686490058, 4.378547060479061, 31.898720908110995, 1.894407645490226, 2.035614760074309, 7.981779934573976), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 110, observation: (0, 0.013115945034055755, 0.25061594503405576, 0.022324855257823684, 0.6884541740561582, 0.9337839070953908, 7.650459440755521, 0.6152395587527105, 0.5494502897922279, 0.5857305081782672, 3.0426623868011156, 14.585962152650326), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 13, observation: (0, 0.10620778079672025, -0.2244262741692239, 0.08100922948783107, 0.900862604121722, 9.320957063160133, 18.37272812566091, 1.1916362379412235, 2.890927660516712, 6.87167029259594, 10.452128364137135, 8.744942765894928), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43): action: 195, observation: (0, 0.19463091283003173, -0.10479536133919216, 0.1503471375632881, 0.597098311511855, 22.250177454648643, 4.937691378210552, 5.01458850314231, 1.9519809726559276, 23.663231816755925, 2.4743744779144077, 5.237931466864962), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (43/2000): reward: -6.7680182456970215, rho: 0.4000000000000001, rates: 0.5615990877151489
[TRAIN]: (44): action: 105, observation: (1, 0, 0.0, 0.03350703901758556, 0.07440594279042945, 0.4480555879498358, 2.4416864003892806, 3.2109647435722817, 2.950426276380677, 7.142678413230951, 9.168598878799356, 3.7533363711209895), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 18, observation: (1, 0.06410588618881781, -0.27339411381118217, 0.4232062211971429, 0.22617962348278342, 28.99529309400428, 7.6050969427842405, 1.07132913546624, 9.883798818314782, 3.9388736558531394, 16.924453351321144, 1.9012825533294464), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 50, observation: (1, 0.06728080442359596, -0.3186133093875862, 0.47051129824075977, 0.8554633189227105, 10.623210822425111, 22.623016977501745, 14.823453522278898, 5.7093949305489105, 8.459655431956001, 0.974448375096235, 1.183276249791497), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 84, observation: (1, 0.40961954393975075, -0.28399376544783544, 0.24795200716548482, 0.915999213398922, 5.089021243753219, 15.190912884455393, 4.958651039307667, 20.75905692652086, 0.24626425904754268, 11.164895752026819, 3.4062868410865876), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 10, observation: (1, 1.2009658212220649, 0.5, 0.5501203074809452, 0.3686253237696204, 11.511800948256749, 1.9915719054846708, 0.0735588604790435, 11.399341828046603, 3.4274266008745697, 12.117250630658422, 5.692956260534912), rho: 0.4, reward: 1.81211256980896 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 100, observation: (1, 0.13693378894872507, 0.1681837889487251, 0.29185023085244066, 0.7609028439073783, 7.658801072447137, 5.6412284507111945, 3.098957550173145, 56.842849140853424, 28.787142388394415, 1.632692244659148, 14.035651544134893), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 175, observation: (1, 3.9532425718118382, 0.5, 0.3884635835751259, 0.3523874106993593, 10.009577777684985, 11.698485124477909, 15.427696516510288, 10.699328803349266, 3.605804459082373, 13.155675784605158, 11.87742612391692), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 230, observation: (1, 0.05846181885729145, 0.16471181885729141, 0.8568392166526305, 0.003942503070800796, 45.218170371521765, 2.275328789399274, 3.6243352792986068, 2.7225329792925033, 25.660316056463806, 9.644012405422409, 31.415074685071037), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 250, observation: (1, 0.16979998646156022, -0.26548819468114837, 0.9456300991921252, 0.8569402934480245, 6.1772236692369695, 2.0292686953542316, 8.56155127263372, 2.624636880662072, 2.7863377796262245, 1.560739489431537, 4.408772633596202), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 207, observation: (1, 1.409161658227087, 0.5, 0.8626332896074981, 0.41069204472072485, 11.789989113104705, 8.825896162886332, 3.699499028570308, 45.61438682123515, 20.90377494643166, 33.772663408913104, 12.269621479707064), rho: 0.4, reward: 0.1048232838511467 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 203, observation: (0, 1.9800910070518587, 0.5, 0.18045911529294434, 0.08171405331578596, 16.04065591276346, 2.092615497787094, 0.8287344213399238, 5.393935502285455, 23.28609011741152, 17.98570753864747, 8.757925197702534), rho: 0.4, reward: 6.582098960876465 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 49, observation: (0, 0.01568061031300254, 0.4406806103130025, 0.6774795415050704, 0.3016255880469869, 7.3229434877715835, 32.09077101197635, 2.09777157370452, 2.9535574207438358, 4.386830785621167, 7.142045618336041, 0.7370488165948269), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 122, observation: (0, 1.8059211189246092, 0.5, 0.9143567558074227, 0.7910020662278043, 0.5128777464223092, 7.58292736449553, 7.075907311667438, 17.35383483788451, 8.703036632672742, 9.043556593531411, 1.131133758251189), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 103, observation: (0, 3.1278761162324242, 0.5, 0.4568060662784188, 0.7794905220754941, 13.627006202946127, 3.7433745238972476, 3.5217670769199434, 9.89891359282971, 1.0383166599019622, 40.02434358107482, 9.633301572255968), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 190, observation: (0, 6.708149601386356, 0.5, 0.8823348921741164, 0.41360566871074456, 4.823251647805291, 18.040914657493435, 1.4253489465402187, 2.7101972130935397, 21.376456319075537, 11.592951077251959, 24.923414677968605), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 202, observation: (0, 3.7846877214907058, 0.5, 0.563795778167021, 0.7883131140331684, 7.2524861635826285, 11.773660086125465, 37.34972345961512, 16.839560640213655, 3.6448276504762545, 2.7388268365311856, 7.217269804147693), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 208, observation: (0, 0.677205045848347, 0.5, 0.7738036465209418, 0.6828446841467267, 15.000138661485105, 10.075706041816296, 15.73762664070548, 17.273045096230558, 0.8807504988379209, 2.402691992955199, 11.317055785694876), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 231, observation: (0, 0.8656212061746482, 0.5, 0.004259461484409255, 0.4605106408398404, 15.068040453001979, 38.35478481827988, 5.1607647506865035, 2.4246880232457526, 7.950619796595982, 16.447748179327306, 7.764052995657316), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 18, observation: (0, 0.08235701640419879, 0.5, 0.07626057292416033, 0.7090761261591727, 2.2335101191939226, 8.64977496087739, 11.87509128379981, 3.4340770150554363, 0.3231211339066411, 11.219194818816952, 5.921053365552799), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44): action: 174, observation: (0, 0.19503719947709863, 0.5, 0.9940092571679613, 0.8948500677545407, 4.066226778437623, 2.6301599823207287, 1.8891508996284374, 5.669183190931176, 18.28509517444145, 0.6937913765622892, 14.115280852718904), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (44/2000): reward: -8.500965185463428, rho: 0.4000000000000001, rates: 0.42495174072682856
[TRAIN]: (45): action: 21, observation: (1, 0, 0.0, 0.6586438262340406, 0.27102117423005245, 16.497086612131618, 4.990484621197718, 4.349282060371019, 10.800646986554785, 15.481505382014557, 8.677858240043419, 16.444406757688782), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 234, observation: (1, 0.0264362364447428, -0.5735637635552572, 0.5950700652817928, 0.7411727150412328, 16.75645916903638, 3.134791048848702, 7.785272008912763, 3.2705437946485407, 1.8723292352138208, 6.097243885981111, 8.815058782503378), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 93, observation: (1, 2.4088680828081883, 0.5, 0.25918363036140857, 0.8829762836375123, 5.38695647506319, 0.2426780171177112, 24.131420697835587, 8.372117185766562, 21.670107294045344, 15.730822432963427, 11.988649704866942), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 72, observation: (1, 3.968395502697796, 0.5, 0.666205055705711, 0.7380800455098775, 9.756996639143674, 9.88127260969836, 1.7233832995805287, 14.951432818495274, 10.749931858526622, 5.071825998877993, 48.29277695996911), rho: 0.4, reward: 0.15211758017539978 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 30, observation: (1, 13.023374541214581, 0.5, 0.351684560893502, 0.20725860187934597, 4.227193537914259, 19.906165462006545, 6.174541246480762, 3.231807547638576, 17.53852661045727, 25.041269705696084, 10.628482711590179), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 8, observation: (1, 0.024816825684563115, 0.3185668256845631, 0.6192806514639259, 0.16290170651659464, 13.445811867056932, 2.8835002672115984, 4.839209749487737, 4.212176409353001, 10.150242315563462, 4.869039563488907, 2.4851016158590564), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 55, observation: (1, 0.009458250745491538, -0.25322492356994525, 0.4191933811731715, 0.5437432672852917, 9.02652791816794, 0.11213138816091041, 20.767255631623126, 5.202591815684668, 1.014193782043177, 3.199302737709582, 0.1489203465527313), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 50, observation: (1, 0.18914620118394906, -0.2515787223859962, 0.2964541207283905, 0.2031967853910478, 0.036403419489358615, 0.16911481182407612, 1.196222654519243, 14.0266589131566, 3.5345251202872427, 10.64657786232554, 4.851883383247863), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 226, observation: (1, 0.0419797104686118, -0.5845990119173844, 0.18709386299374176, 0.3277484504533097, 5.112036147086824, 4.270583246761248, 0.26225570631276973, 2.6345777918445608, 5.3445134413635245, 6.189969928449525, 2.156942313864996), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 94, observation: (1, 0.052931667780755025, -0.6254173441366294, 0.20382043823135476, 0.865821388982382, 7.2410901382909785, 5.4008416653817415, 17.8414362814485, 15.470970776007283, 7.44112983072155, 9.515920870642613, 6.013098154310795), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 242, observation: (0, 1.874984087070179, 0.5, 0.9396930323670872, 0.6391811982478798, 22.031656445709853, 20.405342497356223, 2.5296455023434214, 6.808040745317393, 112.68446754692852, 5.934637410159054, 29.80287731970131), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 255, observation: (0, 2.1375951953191596, 0.5, 0.9450235716096699, 0.9152092184527378, 4.948347642806304, 5.1614600531786605, 2.531490175549908, 8.203885947255742, 22.8421257935657, 11.790773942041803, 1.6999196973818684), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 56, observation: (0, 4.15468861803492, 0.5, 0.49340656198616906, 0.13286689152954778, 5.790048183480269, 0.14205040091262533, 2.5698831987826907, 4.691850773029053, 8.826111914015748, 12.711221849331636, 12.383947077314414), rho: 0.4, reward: 6.9523749351501465 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 103, observation: (0, 2.3584534361499756, 0.5, 0.5531374601105559, 0.26966112503794615, 29.959701113852315, 0.7452072807270925, 14.22075826722525, 5.783816162882157, 9.64261642501908, 1.6667259845472335, 1.7083710049768275), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 70, observation: (0, 0.40750063841858536, 0.3450006384185853, 0.8969470522991736, 0.6186588179551114, 0.9467386442974108, 3.053180947158773, 4.748582596440325, 1.5707992033413287, 0.7571893671466734, 2.415922179192074, 5.224144453143298), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 128, observation: (0, 0.8155143515968315, 0.5, 0.8189862020725766, 0.3543726005062606, 26.890058904880863, 0.5899772436084775, 4.002353353259806, 0.004277547191009442, 1.5753877371365825, 4.480697703098768, 15.502829152343033), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 160, observation: (0, 1.5114385622607023, 0.5, 0.6866101330917087, 0.1471671861379813, 8.809856935758505, 1.0961972923888634, 9.46346885855905, 6.707299491715801, 13.252519506883226, 5.483176521433922, 1.2312004764492104), rho: 0.4, reward: 7.147579193115234 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 123, observation: (0, 1.3893637009089201, 0.5, 0.3623142077166177, 0.3311493364909961, 18.02754927193354, 0.6858738203512937, 9.318518724007728, 25.952895492563464, 5.293264962515812, 2.533067084541182, 3.9043085108015068), rho: 0.4, reward: 7.5585479736328125 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 112, observation: (0, 0.008915709973257769, 0.30266570997325776, 0.05292144211725602, 0.11131618987529823, 34.820789702986616, 3.544058488298881, 12.235231931522826, 1.1681333298230279, 4.279741517538177, 29.64496517350383, 6.877811691916879), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45): action: 169, observation: (0, 0.10590884300300428, -0.09767544702373793, 0.5901914153261947, 0.2350183268436692, 16.598585437236125, 16.31958464732751, 16.283495663462936, 8.430644107298454, 20.64478654118421, 31.648757632182782, 0.13841835454137524), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (45/2000): reward: 5.810619682073593, rho: 0.4000000000000001, rates: 1.0905309841036797
[TRAIN]: (46): action: 64, observation: (1, 0, 0.0, 0.587557107408457, 0.25711190070165013, 13.90973600603547, 6.72859667440747, 28.781734530373168, 22.378393160580682, 22.159715560633444, 6.443166710869056, 12.656727981604195), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 141, observation: (1, 0.12538487693936934, -0.13711512306063067, 0.013002496037252897, 0.2409973336909419, 6.0686596606256025, 4.792311040750759, 40.308043376784546, 6.225597342486429, 12.226456915640988, 4.780430631255609, 5.0564594090181245), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 151, observation: (1, 0.19807829320999537, -0.05153682985063529, 0.17793140677953945, 0.8814505362754397, 25.71318640700217, 4.558361071845719, 11.304901263818316, 3.4763615596050332, 3.7853107350572595, 9.23281345950076, 26.002576294588174), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 153, observation: (1, 8.427681489682305, 0.5, 0.6952156772798037, 0.7445308834442479, 24.02586198657901, 3.979345420875788, 11.916272077541343, 31.913311849600564, 11.40711866454145, 22.341743511028266, 4.3731918304594135), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 80, observation: (1, 1.2914849438415017, 0.5, 0.16476238446704994, 0.3840827356392481, 26.275951625841568, 44.57473932352221, 6.645709996984053, 4.917850634952185, 24.400679999529515, 8.697063139655588, 6.666875061380252), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 123, observation: (1, 0.12446396143754829, 0.08071396143754828, 0.8942281392829294, 0.2669474064488757, 5.007246194875989, 3.2413995918424465, 3.539975153524236, 17.275074498667337, 1.0015955717090776, 1.0719457891535817, 5.1135124709789785), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 65, observation: (1, 0.13535687933850168, 0.009820840776049972, 0.9595947458050855, 0.6534259185745592, 6.734550138736281, 8.847309411674708, 26.223631561678786, 25.45776358719992, 3.1570196667589596, 1.6029684634250962, 32.78739308585108), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 24, observation: (1, 7.800733945564401, 0.5, 0.6997915033666767, 0.09940186811868346, 10.255948231567482, 6.295413747416136, 0.9786491997702205, 3.0293503419951295, 22.20681959096778, 0.46418084561414064, 0.391013634089463), rho: 0.4, reward: 0.7761176824569702 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 125, observation: (1, 0.092696409302091, 0.405196409302091, 0.106460594970199, 0.44276599207695355, 7.680619585537559, 7.050485030384682, 5.531839173940871, 29.543423895634145, 31.17705766056534, 3.4667968542595458, 34.99896730798951), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 138, observation: (1, 5.722334489931552, 0.5, 0.9091274085265664, 0.8612082476804634, 5.522172208444243, 2.769905458730224, 0.5106902753837086, 12.507581051346888, 4.577750886396348, 22.56215335547021, 0.10161485742025392), rho: 0.4, reward: 0.20181621611118317 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (46): action: 45, observation: (0, 0.2227273070391459, 0.5, 0.17953999438196055, 0.9770436387294308, 0.3042070169201282, 13.182132529786998, 0.7624602212113532, 8.554654337868396, 17.04626443897076, 23.641535054804514, 16.235559913631846), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
